step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,t_average_density,agents_total_stopped,agents_total_accumulated_waiting_time,agents_average_density
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
15.0,5,11.0,0.9166666666666666,3.3042309748415355,5,11.0,0.11276940687983031,0.06604438182458612,5,11.0,0.06604438182458612
33.0,8,126.0,6.631578947368421,4.96540912419477,8,126.0,0.272585704986382,0.1056710109193378,8,126.0,0.1056710109193378
49.0,11,219.0,8.11111111111111,6.237840703956443,11,219.0,0.3482478763561473,0.14529764001408949,11,219.0,0.14529764001408949
65.0,15,246.0,8.2,5.476773370083843,15,246.0,0.2086187318345216,0.14529764001408949,15,246.0,0.14529764001408949
83.0,15,247.0,7.71875,6.293206740298993,15,247.0,0.28317747162665374,0.15190207819654808,15,247.0,0.15190207819654808
101.0,15,311.0,10.724137931034482,5.494083032246465,15,311.0,0.23816518551325996,0.1519020781965481,15,311.0,0.1519020781965481
117.0,16,280.0,9.03225806451613,5.0178249394505094,16,280.0,0.08850391608479895,0.1386932018316309,16,280.0,0.1386932018316309
133.0,14,305.0,9.242424242424242,5.366347436394589,14,305.0,0.16479807731066723,0.15850651637900673,14,305.0,0.15850651637900673
151.0,15,341.0,10.333333333333334,6.189094155441462,15,341.0,0.26628973523745003,0.15850651637900667,15,341.0,0.15850651637900667
169.0,13,284.0,9.161290322580646,5.896919238450422,13,284.0,0.21134520317483343,0.14529764001408949,13,284.0,0.14529764001408949
185.0,16,268.0,8.375,5.486266723780481,16,268.0,0.17568129842117647,0.15190207819654808,16,268.0,0.15190207819654808
201.0,16,305.0,9.53125,5.626297308163415,16,305.0,0.206467339431887,0.1585065163790067,16,305.0,0.1585065163790067
220.0,18,358.0,11.1875,5.612203882863732,18,358.0,0.2022158567049481,0.15190207819654808,18,358.0,0.15190207819654808
238.0,17,306.0,10.551724137931034,4.75966731865913,17,306.0,0.14457483455504458,0.14529764001408949,17,306.0,0.14529764001408949
254.0,19,320.0,10.0,4.396144770139014,19,320.0,0.03550593172514139,0.14529764001408949,19,320.0,0.14529764001408949
270.0,17,339.0,9.970588235294118,5.93226080116166,17,339.0,0.22078107162142613,0.16511095456146532,17,339.0,0.16511095456146532
288.0,16,349.0,10.90625,5.936326280606679,16,349.0,0.2697136820434843,0.1585065163790067,16,349.0,0.1585065163790067
306.0,15,284.0,8.606060606060606,6.631481616729064,15,295.0,0.3230407729471224,0.1651109545614653,15,295.0,0.1651109545614653
322.0,14,307.0,9.029411764705882,6.356782470915315,14,307.0,0.34421880994442566,0.17831983092638257,14,307.0,0.17831983092638257
338.0,16,311.0,10.366666666666667,4.858023553908781,16,311.0,0.1459297114661678,0.14529764001408949,16,311.0,0.14529764001408949
356.0,17,277.0,9.551724137931034,4.529722382501858,17,277.0,0.04437397908396966,0.12548432546671365,17,277.0,0.12548432546671365
374.0,14,229.0,7.633333333333334,4.719662299932389,14,229.0,0.08054734674059126,0.13208876364917224,14,229.0,0.13208876364917224
390.0,12,264.0,8.25,6.451823611092534,12,264.0,0.32495139446182536,0.1585065163790067,12,264.0,0.1585065163790067
406.0,15,304.0,8.941176470588236,6.398137519207658,15,304.0,0.28836396355667976,0.16511095456146535,15,304.0,0.16511095456146535
424.0,17,348.0,10.875,5.205296238140303,17,348.0,0.21818813129430317,0.16511095456146532,17,348.0,0.16511095456146532
442.0,15,338.0,9.941176470588236,6.233951857980781,15,347.0,0.33023505506449874,0.17171539274392392,15,347.0,0.17171539274392392
458.0,15,284.0,8.606060606060606,5.458299146718308,15,284.0,0.16399096465884924,0.1519020781965481,15,284.0,0.1519020781965481
474.0,16,295.0,9.21875,5.098915954672636,16,295.0,0.19437817195420815,0.15850651637900673,16,295.0,0.15850651637900673
492.0,13,325.0,9.558823529411764,5.666888749350501,13,325.0,0.25793887632338874,0.1651109545614653,13,325.0,0.1651109545614653
497.0,17,227.0,7.566666666666666,3.6295474510844357,17,324.0,0.11175172746441339,0.15190207819654808,17,324.0,0.15190207819654808
513.0,18,373.0,12.03225806451613,4.42857762848006,18,373.0,0.19226103967372588,0.1651109545614653,18,373.0,0.1651109545614653
529.0,16,343.0,10.088235294117647,5.69294537588039,16,353.0,0.2441882817151777,0.16511095456146532,16,353.0,0.16511095456146532
545.0,19,361.0,10.314285714285715,5.064303312029865,19,374.0,0.17595839337329286,0.17171539274392392,19,374.0,0.17171539274392392
563.0,17,323.0,9.228571428571428,5.791777149222956,17,336.0,0.2665990604196412,0.17831983092638254,17,336.0,0.17831983092638254
581.0,18,408.0,12.0,5.7377687017132235,18,421.0,0.23235487919539483,0.1651109545614653,18,421.0,0.1651109545614653
597.0,16,342.0,10.6875,5.129119071832763,16,360.0,0.17938468792283258,0.1585065163790067,16,360.0,0.1585065163790067
613.0,18,312.0,9.454545454545455,4.4893124299704565,18,325.0,0.1280880362159151,0.16511095456146532,18,325.0,0.16511095456146532
631.0,14,306.0,9.5625,5.150035211578668,14,316.0,0.2250748400563456,0.1651109545614653,14,316.0,0.1651109545614653
649.0,16,371.0,11.242424242424242,5.686648164472672,16,371.0,0.20478513980148974,0.15190207819654808,16,371.0,0.15190207819654808
665.0,14,316.0,9.575757575757576,6.250437832648919,14,326.0,0.3173011429387738,0.16511095456146532,14,326.0,0.16511095456146532
681.0,15,290.0,8.787878787878787,6.0128262609224095,15,298.0,0.30685574644157654,0.17171539274392392,15,298.0,0.17171539274392392
699.0,18,290.0,8.787878787878787,5.283773588221984,18,306.0,0.18545278941957857,0.1585065163790067,18,306.0,0.1585065163790067
717.0,21,421.0,14.033333333333333,3.3288360936746515,21,429.0,0.048419668373662655,0.15190207819654808,21,429.0,0.15190207819654808
733.0,15,399.0,12.090909090909092,4.487129985116721,15,414.0,0.14026044701734203,0.1651109545614653,15,414.0,0.1651109545614653
749.0,14,299.0,8.305555555555555,6.887135405143095,14,309.0,0.33982603074281337,0.17171539274392392,14,309.0,0.17171539274392392
767.0,16,276.0,8.363636363636363,5.632469810384222,16,293.0,0.30189840538784485,0.17171539274392392,16,293.0,0.17171539274392392
785.0,19,396.0,11.0,5.4272581784801694,19,413.0,0.2428773983353961,0.18492426910884113,19,413.0,0.18492426910884113
801.0,19,424.0,11.777777777777779,5.21062820525107,19,442.0,0.2162139530528403,0.17831983092638254,19,442.0,0.17831983092638254
817.0,17,383.0,10.63888888888889,4.9608991325794465,17,405.0,0.1990739633105805,0.17831983092638254,17,405.0,0.17831983092638254
849.0,22,631.0,17.054054054054053,4.2872350112003,22,646.0,0.2557367761156925,0.22455089820359284,22,646.0,0.22455089820359284
867.0,21,633.0,15.071428571428571,5.800432961508874,21,660.0,0.300277936867918,0.21794646002113421,21,660.0,0.21794646002113421
883.0,22,606.0,14.093023255813954,5.458333886592038,22,666.0,0.24927708035571047,0.22455089820359284,22,666.0,0.22455089820359284
899.0,19,397.0,9.682926829268293,5.941010773023247,19,514.0,0.26430906213731453,0.20473758365621697,19,514.0,0.20473758365621697
917.0,23,495.0,12.692307692307692,5.156994004188356,23,574.0,0.2028264780156968,0.20473758365621697,23,574.0,0.20473758365621697
935.0,22,488.0,12.2,5.181339839252663,22,594.0,0.21396959424691273,0.20473758365621697,22,594.0,0.20473758365621697
951.0,22,486.0,12.15,4.75298343539757,22,581.0,0.1653403405116613,0.204737583656217,22,581.0,0.204737583656217
967.0,19,406.0,9.666666666666666,5.899922474680414,19,518.0,0.29143816063548733,0.2245508982035928,19,518.0,0.2245508982035928
985.0,23,509.0,11.837209302325581,5.400160133397673,23,621.0,0.2710229897391062,0.23115533638605143,23,621.0,0.23115533638605143
1003.0,22,510.0,11.86046511627907,5.942769425352973,22,645.0,0.2938186452429194,0.23115533638605143,22,645.0,0.23115533638605143
1019.0,23,559.0,13.634146341463415,5.187279252681346,23,683.0,0.2400986063001001,0.2179464600211342,23,683.0,0.2179464600211342
1035.0,21,409.0,9.738095238095237,5.550587490984342,21,549.0,0.2530880665591155,0.21794646002113421,21,549.0,0.21794646002113421
