step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,t_average_density,agents_total_stopped,agents_total_accumulated_waiting_time,agents_average_density
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
18.0,7,22.0,1.8333333333333333,3.158620997527175,7,22.0,0.008483757014451053,0.05943994364212751,7,22.0,0.05943994364212751
36.0,11,137.0,6.523809523809524,4.7295571013932785,11,137.0,0.21143541717647635,0.1122754491017964,11,137.0,0.1122754491017964
52.0,13,222.0,8.538461538461538,5.355122958579674,13,222.0,0.21605378119024346,0.12548432546671365,13,222.0,0.12548432546671365
68.0,13,209.0,7.206896551724138,6.664400498674733,13,209.0,0.2859252739756174,0.13208876364917227,13,209.0,0.13208876364917227
84.0,13,204.0,6.8,6.355714314203284,13,204.0,0.24270754363787034,0.13208876364917224,13,204.0,0.13208876364917224
102.0,15,242.0,8.066666666666666,6.227111417827791,15,242.0,0.24059219360725517,0.13869320183163086,15,242.0,0.13869320183163086
118.0,13,273.0,10.5,4.654060938115602,13,273.0,0.07526377793974451,0.11887988728425503,13,273.0,0.11887988728425503
134.0,13,245.0,8.448275862068966,5.555057008547419,13,245.0,0.18913673741925388,0.1386932018316309,13,245.0,0.1386932018316309
152.0,12,215.0,7.166666666666667,6.586385978110102,12,215.0,0.2968274248550848,0.13869320183163086,12,215.0,0.13869320183163086
170.0,13,247.0,8.517241379310345,5.941463583427595,13,247.0,0.21048564631332417,0.13208876364917227,13,247.0,0.13208876364917227
186.0,14,263.0,8.766666666666667,5.658870964387065,14,263.0,0.21628432970346395,0.13869320183163086,14,263.0,0.13869320183163086
202.0,14,273.0,8.272727272727273,6.224109662187877,14,273.0,0.31123447961575096,0.16511095456146532,14,273.0,0.16511095456146532
220.0,15,263.0,8.766666666666667,5.871773315234635,15,263.0,0.21229362023072457,0.13869320183163086,15,263.0,0.13869320183163086
238.0,17,306.0,10.551724137931034,4.822652460719344,17,306.0,0.13467612302386384,0.13869320183163084,17,306.0,0.13869320183163084
254.0,15,304.0,10.482758620689655,4.760722376012293,15,304.0,0.13084855402334683,0.13869320183163086,15,304.0,0.13869320183163086
270.0,12,272.0,8.774193548387096,6.181968061828005,12,272.0,0.2976768534423479,0.1519020781965481,12,272.0,0.1519020781965481
288.0,14,256.0,8.0,6.293640281002379,14,256.0,0.2502122096155829,0.14529764001408949,14,256.0,0.14529764001408949
306.0,14,297.0,9.580645161290322,6.103743515705698,14,297.0,0.31137259590269,0.1585065163790067,14,297.0,0.1585065163790067
322.0,13,317.0,9.606060606060606,6.125544227081515,13,317.0,0.28134471868146665,0.16511095456146532,13,317.0,0.16511095456146532
338.0,16,254.0,8.193548387096774,4.947800300731865,16,254.0,0.15612090485187557,0.14529764001408946,16,254.0,0.14529764001408946
356.0,16,278.0,9.586206896551724,4.652927619846242,16,278.0,0.0984237411396428,0.13869320183163086,16,278.0,0.13869320183163086
374.0,14,296.0,9.866666666666667,4.628575459292502,14,296.0,0.06279945902145992,0.13869320183163086,14,296.0,0.13869320183163086
390.0,13,290.0,8.787878787878787,6.3536713362262995,13,290.0,0.28153327305495063,0.1585065163790067,13,290.0,0.1585065163790067
406.0,14,272.0,8.0,6.499963519936567,14,279.0,0.3297729408221228,0.16511095456146532,14,279.0,0.16511095456146532
424.0,17,289.0,9.03125,5.443514521198921,17,289.0,0.2026721609496193,0.1585065163790067,17,289.0,0.1585065163790067
442.0,16,333.0,10.090909090909092,5.926817346359115,16,333.0,0.2524514872770691,0.16511095456146532,16,333.0,0.16511095456146532
458.0,13,282.0,8.8125,5.959255013587439,13,282.0,0.24183636557704338,0.15190207819654808,13,282.0,0.15190207819654808
474.0,13,272.0,8.5,5.766178745563577,13,272.0,0.20192600531494975,0.1519020781965481,13,272.0,0.1519020781965481
492.0,12,287.0,8.96875,5.7150500253108225,12,287.0,0.2271224015810743,0.15190207819654808,12,287.0,0.15190207819654808
510.0,13,313.0,9.78125,6.4279045210868695,13,313.0,0.35602826162745677,0.16511095456146532,13,313.0,0.16511095456146532
526.0,14,283.0,8.84375,7.0020509125910415,14,287.0,0.33793427550604493,0.15190207819654808,14,287.0,0.15190207819654808
542.0,14,279.0,8.205882352941176,5.932349971383417,14,279.0,0.2393113932112197,0.16511095456146532,14,279.0,0.16511095456146532
560.0,16,297.0,9.580645161290322,5.755959625544714,16,297.0,0.23932506974918227,0.15190207819654808,16,297.0,0.15190207819654808
578.0,16,313.0,9.78125,6.309272053704079,16,313.0,0.2871130222111276,0.1585065163790067,16,313.0,0.1585065163790067
594.0,16,322.0,9.757575757575758,5.675444807641913,16,322.0,0.2235861331585047,0.1585065163790067,16,322.0,0.1585065163790067
610.0,14,296.0,8.969696969696969,6.445516073697581,14,306.0,0.3213317836305843,0.16511095456146532,14,306.0,0.16511095456146532
628.0,13,289.0,8.5,6.902082517976838,13,289.0,0.3465769545962833,0.1585065163790067,13,289.0,0.1585065163790067
646.0,14,290.0,8.787878787878787,6.763069597557163,14,290.0,0.3297109771999315,0.15190207819654805,14,290.0,0.15190207819654805
662.0,14,310.0,9.117647058823529,6.5705012923395,14,310.0,0.31716372225892675,0.1651109545614653,14,310.0,0.1651109545614653
678.0,15,302.0,10.066666666666666,5.7706207711346735,15,302.0,0.2265289375911349,0.14529764001408946,15,302.0,0.14529764001408946
696.0,16,299.0,9.966666666666667,4.708003962240369,16,304.0,0.1326571570875942,0.14529764001408949,16,304.0,0.14529764001408949
714.0,16,284.0,8.875,5.283594486396553,16,284.0,0.1382556055827372,0.14529764001408949,16,284.0,0.14529764001408949
730.0,13,319.0,9.96875,7.05020378490038,13,319.0,0.3996300315204866,0.16511095456146532,13,319.0,0.16511095456146532
746.0,14,297.0,8.25,7.18480386395059,14,299.0,0.42202545017920157,0.17831983092638254,14,299.0,0.17831983092638254
764.0,15,269.0,8.151515151515152,6.85541022513731,15,274.0,0.37452588097303247,0.17171539274392394,15,274.0,0.17171539274392394
782.0,18,331.0,9.735294117647058,5.7498043267235985,18,336.0,0.2596905290373124,0.17171539274392392,18,336.0,0.17171539274392392
798.0,17,360.0,10.588235294117647,5.642335937579203,17,365.0,0.24433767045375182,0.17171539274392394,17,365.0,0.17171539274392394
814.0,18,397.0,11.027777777777779,5.41499642833828,18,402.0,0.2158712905351395,0.17831983092638257,18,402.0,0.17831983092638257
832.0,16,356.0,9.88888888888889,5.879740398523424,16,371.0,0.2962431876624002,0.18492426910884113,16,371.0,0.18492426910884113
850.0,16,390.0,11.142857142857142,6.024508031601201,16,397.0,0.3172382135186691,0.18492426910884116,16,397.0,0.18492426910884116
866.0,17,347.0,9.131578947368421,6.560819632425789,17,367.0,0.34428274430285044,0.1915287072912998,17,367.0,0.1915287072912998
882.0,19,395.0,10.394736842105264,5.854780201407548,19,408.0,0.2759458218862346,0.19152870729129975,19,408.0,0.19152870729129975
900.0,16,346.0,9.885714285714286,5.695481898422517,16,364.0,0.25741386347503964,0.1717153927439239,16,364.0,0.1717153927439239
918.0,17,359.0,10.558823529411764,6.229270414057487,17,371.0,0.27821788448980167,0.16511095456146532,17,371.0,0.16511095456146532
934.0,17,318.0,9.352941176470589,5.841342097578298,17,337.0,0.2856062448226296,0.17171539274392392,17,337.0,0.17171539274392392
950.0,17,364.0,10.705882352941176,5.811309988141925,17,370.0,0.2686285404485781,0.17171539274392394,17,370.0,0.17171539274392394
968.0,15,357.0,9.916666666666666,6.949357492902764,15,363.0,0.3715018328915726,0.17171539274392392,15,363.0,0.17171539274392392
986.0,15,329.0,9.4,7.2446917494074805,15,335.0,0.38089390692207964,0.17171539274392392,15,335.0,0.17171539274392392
1002.0,15,290.0,8.055555555555555,7.263940442960189,15,301.0,0.4037696984429702,0.17831983092638257,15,301.0,0.17831983092638257
1018.0,17,344.0,10.117647058823529,6.50299675451143,17,352.0,0.2973505957756063,0.1651109545614653,17,352.0,0.1651109545614653
1036.0,15,294.0,9.1875,6.3358493824645485,15,306.0,0.28208135154600944,0.1585065163790067,15,306.0,0.1585065163790067
