step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,t_average_density,agents_total_stopped,agents_total_accumulated_waiting_time,agents_average_density
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
46.0,18,377.0,13.464285714285714,4.004509438235324,18,377.0,0.2674990508617643,0.1783198309263825,18,377.0,0.1783198309263825
68.0,24,656.0,19.87878787878788,3.3220584520069654,24,656.0,0.18071168572337426,0.19813314547375838,24,656.0,0.19813314547375838
98.0,29,994.0,27.61111111111111,1.6904647399207742,29,994.0,0.06224876613845596,0.22455089820359284,29,994.0,0.22455089820359284
114.0,29,1159.0,26.953488372093023,3.7705279268173335,29,1167.0,0.11528449603882877,0.23115533638605143,29,1167.0,0.23115533638605143
138.0,21,518.0,13.631578947368421,4.786058028538655,21,591.0,0.17450418615229857,0.19152870729129975,21,591.0,0.19152870729129975
160.0,25,556.0,14.256410256410257,4.048694982877111,25,629.0,0.15328545670994262,0.2113420218386756,25,629.0,0.2113420218386756
208.0,40,1674.0,34.16326530612245,2.284460031751072,40,1747.0,0.14775889044775173,0.3170130327580134,40,1747.0,0.3170130327580134
230.0,34,1458.0,27.50943396226415,3.7412995917555216,34,1597.0,0.1320608231878728,0.2905952800281789,34,1597.0,0.2905952800281789
252.0,25,730.0,14.6,3.9943803931864728,25,1043.0,0.10993452225861056,0.2575730891158859,25,1043.0,0.2575730891158859
269.0,23,511.0,10.22,4.236557936254554,23,877.0,0.1520337532180162,0.2641775272983445,23,877.0,0.2641775272983445
290.0,35,829.0,18.02173913043478,2.7554782007249314,35,1195.0,0.11696705560054046,0.27078196548080313,35,1195.0,0.27078196548080313
305.0,36,1229.0,24.098039215686274,3.735007536802318,36,1547.0,0.15061485692016802,0.2839908418457204,36,1547.0,0.2839908418457204
310.0,33,1198.0,24.448979591836736,2.923159220661323,33,1574.0,0.1298032165469113,0.2839908418457204,33,1574.0,0.2839908418457204
322.0,30,1114.0,20.62962962962963,4.711345029269053,30,1449.0,0.22476355855832736,0.2971997182106375,30,1449.0,0.2971997182106375
346.0,41,1760.0,32.592592592592595,2.283757039006955,41,2134.0,0.16077480037277828,0.34955089820359286,41,2134.0,0.34955089820359286
370.0,30,915.0,16.944444444444443,4.196525018827624,30,1566.0,0.17778469416205778,0.30380415639309616,30,1566.0,0.30380415639309616
386.0,42,1425.0,23.75,3.0629908717570613,42,2076.0,0.1488796524235589,0.3566396618527651,42,2076.0,0.3566396618527651
416.0,46,2553.0,44.78947368421053,2.4497111350476533,46,2884.0,0.06731757619114091,0.32973758365621697,46,2884.0,0.32973758365621697
454.0,38,2175.0,39.54545454545455,3.308129955175101,38,2220.0,0.15928959655942806,0.323617470940472,38,2220.0,0.323617470940472
485.0,37,1297.0,22.362068965517242,4.210113720754208,37,1407.0,0.22654527230988136,0.33682634730538924,37,1407.0,0.33682634730538924
499.0,38,1395.0,25.363636363636363,2.968742690823696,38,1580.0,0.0924190969557134,0.30380415639309616,38,1580.0,0.30380415639309616
523.0,47,2316.0,39.25423728813559,2.061422079423276,47,2431.0,0.07752166538626548,0.3566396618527651,47,2431.0,0.3566396618527651
537.0,37,1454.0,23.451612903225808,3.9928704001531496,37,1999.0,0.14829081718425502,0.33682634730538924,37,1999.0,0.33682634730538924
566.0,34,945.0,17.830188679245282,3.5165309630310597,34,1591.0,0.1548515207048062,0.30380415639309616,34,1591.0,0.30380415639309616
595.0,43,1670.0,30.925925925925927,2.502772345383565,43,1869.0,0.08946865695012507,0.3170130327580134,43,1869.0,0.3170130327580134
618.0,33,1112.0,21.384615384615383,3.556298052274298,33,1539.0,0.12761606504252712,0.2905952800281789,33,1539.0,0.2905952800281789
634.0,29,1022.0,19.28301886792453,3.2206617542290004,29,1488.0,0.0990533942119142,0.2905952800281789,29,1488.0,0.2905952800281789
651.0,33,563.0,10.053571428571429,3.6009108939839414,33,1183.0,0.09811673306836938,0.29059528002817897,33,1183.0,0.29059528002817897
667.0,37,774.0,14.333333333333334,3.56100826514965,37,1413.0,0.12012292936272677,0.2971997182106375,37,1413.0,0.2971997182106375
699.0,38,1254.0,24.58823529411765,3.107734637222433,38,1650.0,0.12693611133325902,0.29059528002817897,38,1650.0,0.29059528002817897
718.0,33,969.0,19.775510204081634,3.054920437570417,33,1477.0,0.07088088293498954,0.27078196548080313,33,1477.0,0.27078196548080313
737.0,32,675.0,13.5,3.1431515030204644,32,1249.0,0.07728113586607575,0.27078196548080313,32,1249.0,0.27078196548080313
753.0,33,661.0,12.711538461538462,3.660305875470695,33,1236.0,0.12192959953953762,0.2839908418457203,33,1236.0,0.2839908418457203
769.0,36,1119.0,21.51923076923077,3.6429669851540014,36,1527.0,0.15668767513301418,0.29719971821063756,36,1527.0,0.29719971821063756
797.0,34,1280.0,25.098039215686274,3.4550531974132075,34,1478.0,0.16038559768903646,0.29719971821063756,34,1478.0,0.29719971821063756
817.0,39,1688.0,32.46153846153846,2.4878456229065335,39,1814.0,0.08641117159928328,0.3038041563930962,39,1814.0,0.3038041563930962
839.0,29,791.0,16.479166666666668,3.771401139525937,29,1214.0,0.09857550596100625,0.25096865093342724,29,1214.0,0.25096865093342724
863.0,35,925.0,18.5,3.193464544978606,35,1341.0,0.14269955516683697,0.2905952800281789,35,1341.0,0.2905952800281789
892.0,33,1044.0,20.470588235294116,3.6874693078367375,33,1381.0,0.16217463126318857,0.2839908418457204,33,1381.0,0.2839908418457204
909.0,34,1109.0,22.632653061224488,3.3477592325839773,34,1468.0,0.08711439839570902,0.26417752729834454,34,1468.0,0.26417752729834454
941.0,31,984.0,20.5,4.135918512797544,31,1132.0,0.23005083653978056,0.2839908418457203,31,1132.0,0.2839908418457203
963.0,34,1240.0,22.545454545454547,4.507910977053916,34,1380.0,0.25230785484553625,0.323617470940472,34,1380.0,0.323617470940472
