step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,t_average_density,agents_total_stopped,agents_total_accumulated_waiting_time,agents_average_density
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
19.0,9,41.0,2.9285714285714284,5.171876845341364,9,41.0,0.18196135961885399,0.07264882000704473,9,41.0,0.07264882000704473
35.0,10,133.0,6.333333333333333,4.066785158866088,10,133.0,0.056801984588278794,0.09906657273687919,10,133.0,0.09906657273687919
51.0,13,225.0,8.333333333333334,5.991757279098466,13,225.0,0.2892269444097182,0.13869320183163086,13,225.0,0.13869320183163086
67.0,15,220.0,7.586206896551724,6.5123698834242605,15,220.0,0.2725133534662603,0.1386932018316309,15,220.0,0.1386932018316309
86.0,15,266.0,9.172413793103448,5.983839470205892,15,266.0,0.25441401069413155,0.14529764001408946,15,266.0,0.14529764001408946
105.0,15,309.0,9.363636363636363,6.826677705789838,15,309.0,0.34012085519044566,0.16511095456146532,15,309.0,0.16511095456146532
121.0,16,283.0,9.433333333333334,5.742979399501233,16,283.0,0.21509116415744078,0.14529764001408949,16,283.0,0.14529764001408949
137.0,17,257.0,8.862068965517242,4.923724937691332,17,257.0,0.14967404158505868,0.1386932018316309,17,257.0,0.1386932018316309
156.0,17,304.0,10.133333333333333,5.210809191454308,17,304.0,0.19682524905582305,0.15190207819654808,17,304.0,0.15190207819654808
175.0,18,363.0,11.0,5.902402425875753,18,363.0,0.2826369628870546,0.17171539274392392,18,363.0,0.17171539274392392
191.0,17,317.0,9.323529411764707,5.7155164926348725,17,326.0,0.22058960509990957,0.16511095456146532,17,326.0,0.16511095456146532
207.0,19,315.0,9.0,5.635328650999666,19,331.0,0.23319267825950296,0.17171539274392392,19,331.0,0.17171539274392392
226.0,17,369.0,10.25,6.425454957441633,17,385.0,0.33784347978363083,0.19152870729129975,17,385.0,0.19152870729129975
242.0,17,383.0,10.078947368421053,6.863142907401329,17,399.0,0.35238111650637244,0.18492426910884116,17,399.0,0.18492426910884116
258.0,18,302.0,10.066666666666666,4.832692547183023,18,309.0,0.1500387555452995,0.14529764001408949,18,309.0,0.14529764001408949
274.0,17,275.0,8.59375,4.738835619431992,17,275.0,0.13394728275593457,0.15190207819654808,17,275.0,0.15190207819654808
293.0,17,396.0,11.647058823529411,5.2253254144799675,17,396.0,0.17438121675596782,0.1651109545614653,17,396.0,0.1651109545614653
312.0,19,379.0,10.82857142857143,5.327194510301115,19,379.0,0.17266129613475914,0.1651109545614653,19,379.0,0.1651109545614653
328.0,16,312.0,8.432432432432432,6.473000783543308,16,332.0,0.3227365693040659,0.18492426910884116,16,332.0,0.18492426910884116
344.0,17,293.0,8.13888888888889,6.870629546207874,17,309.0,0.3612216796315812,0.18492426910884116,17,309.0,0.18492426910884116
363.0,19,399.0,10.5,6.228736749316641,19,415.0,0.346365188502887,0.20473758365621697,19,415.0,0.20473758365621697
382.0,19,435.0,12.083333333333334,5.506142372198844,19,451.0,0.257420494643165,0.18492426910884116,19,451.0,0.18492426910884116
398.0,20,383.0,10.63888888888889,5.205429124787069,20,390.0,0.1702112136792369,0.17171539274392392,20,390.0,0.17171539274392392
414.0,16,314.0,8.486486486486486,6.19344428551033,16,328.0,0.3093923815596343,0.19152870729129975,16,328.0,0.19152870729129975
430.0,17,336.0,9.333333333333334,6.1958985286351504,17,337.0,0.28057339497957007,0.17831983092638254,17,337.0,0.17831983092638254
449.0,18,375.0,10.135135135135135,6.069162159692571,18,376.0,0.30671205847894145,0.19152870729129975,18,376.0,0.19152870729129975
465.0,19,384.0,9.846153846153847,6.288164471657489,19,397.0,0.3140664440464514,0.204737583656217,19,397.0,0.204737583656217
481.0,21,388.0,10.777777777777779,5.341113038669502,21,396.0,0.17674625015447065,0.17171539274392392,21,396.0,0.17171539274392392
500.0,20,418.0,12.294117647058824,5.023111175906487,20,426.0,0.17622018438329304,0.17171539274392392,20,426.0,0.17171539274392392
519.0,20,431.0,12.314285714285715,5.378299256422712,20,440.0,0.22336995798905235,0.17831983092638254,20,440.0,0.17831983092638254
535.0,19,377.0,9.921052631578947,6.368513669060842,19,380.0,0.28807715487397584,0.19152870729129975,19,380.0,0.19152870729129975
551.0,19,371.0,10.305555555555555,5.514815507242801,19,381.0,0.22406519039318815,0.18492426910884116,19,381.0,0.18492426910884116
570.0,20,447.0,12.416666666666666,5.388641950074846,20,458.0,0.23991600336063082,0.19152870729129975,20,458.0,0.19152870729129975
589.0,17,441.0,11.91891891891892,5.9238998057307075,17,452.0,0.27137039629794507,0.18492426910884116,17,452.0,0.18492426910884116
605.0,17,392.0,10.31578947368421,6.449467447214528,17,415.0,0.350975070342842,0.204737583656217,17,415.0,0.204737583656217
621.0,19,340.0,8.717948717948717,6.045989972979986,19,383.0,0.30368075324660215,0.19813314547375835,19,383.0,0.19813314547375835
640.0,21,441.0,12.6,4.869618413524922,21,464.0,0.20321439317519419,0.18492426910884113,21,464.0,0.18492426910884113
659.0,20,500.0,13.157894736842104,5.5735236528327725,20,524.0,0.24337112811761558,0.19152870729129975,20,524.0,0.19152870729129975
675.0,20,410.0,10.512820512820513,5.92301542663058,20,455.0,0.2664397656536566,0.19813314547375838,20,455.0,0.19813314547375838
691.0,18,368.0,9.435897435897436,5.223848673063278,18,408.0,0.23418482302722238,0.19813314547375835,18,408.0,0.19813314547375835
