step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,t_average_density,agents_total_stopped,agents_total_accumulated_waiting_time,agents_average_density
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
49.0,20,437.0,14.566666666666666,4.084255059118957,20,437.0,0.2414759655315367,0.18492426910884116,20,437.0,0.18492426910884116
79.0,28,918.0,26.228571428571428,2.2640422312562705,28,918.0,0.11616567550164202,0.21794646002113421,28,918.0,0.21794646002113421
87.0,23,656.0,16.0,3.8766164943746917,23,845.0,0.21746597751890323,0.23775977456851002,23,845.0,0.23775977456851002
121.0,33,796.0,20.41025641025641,2.0450871705302416,33,1055.0,0.10813746107793142,0.24436421275096867,33,1055.0,0.24436421275096867
137.0,40,1362.0,30.266666666666666,1.3052610461559053,40,1621.0,0.03907371614696017,0.2773864036632617,40,1621.0,0.2773864036632617
164.0,45,2135.0,40.283018867924525,1.6183764091751758,45,2394.0,0.06808296561340438,0.33022190912293065,45,2394.0,0.33022190912293065
189.0,32,1713.0,32.94230769230769,4.226936999746938,32,2004.0,0.1866110855253819,0.29059528002817897,32,2004.0,0.29059528002817897
204.0,26,530.0,9.464285714285714,4.487778222659263,26,1192.0,0.18595756317822387,0.29059528002817897,26,1192.0,0.29059528002817897
214.0,25,531.0,9.833333333333334,3.1741414575757454,25,1277.0,0.12266882126752597,0.29719971821063756,25,1277.0,0.29719971821063756
254.0,50,1575.0,29.166666666666668,0.7979780832697593,50,2338.0,0.0005647439702136272,0.3368263473053893,50,2338.0,0.3368263473053893
283.0,40,1856.0,31.45762711864407,3.726666470338187,40,2204.0,0.18625089979681708,0.35003522367030643,40,2204.0,0.35003522367030643
326.0,46,2503.0,42.42372881355932,2.3674534501466002,46,2655.0,0.08978293643469791,0.35003522367030643,46,2655.0,0.35003522367030643
382.0,51,2721.0,45.35,1.9177289248295994,51,2873.0,0.09184735950624974,0.3759686509334273,51,2873.0,0.3759686509334273
432.0,50,3211.0,50.96825396825397,2.4825387785067132,50,3211.0,0.11260271733730293,0.3830574145825995,50,3211.0,0.3830574145825995
443.0,40,1934.0,30.6984126984127,2.7358525994577145,40,2622.0,0.09669506058027928,0.356639661852765,40,2622.0,0.356639661852765
465.0,32,709.0,10.907692307692308,4.329122939086874,32,2100.0,0.18850570031091182,0.3500352236703065,32,2100.0,0.3500352236703065
519.0,55,2587.0,40.421875,1.4752158546302427,55,3979.0,0.06550825526849031,0.4023864036632617,55,3979.0,0.4023864036632617
542.0,49,2996.0,46.09230769230769,2.8497187610547843,49,4401.0,0.09347950014525515,0.3759686509334273,49,4401.0,0.3759686509334273
561.0,39,2746.0,44.29032258064516,3.4937477722277674,39,4322.0,0.136090840657917,0.3495508982035928,39,4322.0,0.3495508982035928
591.0,33,777.0,13.875,3.9570616673501435,33,1834.0,0.15263020234784763,0.3038041563930962,33,1834.0,0.3038041563930962
617.0,42,1297.0,21.262295081967213,2.853348262025186,42,1904.0,0.10983078369698862,0.3566396618527651,42,1904.0,0.3566396618527651
629.0,41,1196.0,19.29032258064516,2.6664576547970817,41,1931.0,0.0744549766247866,0.3495508982035928,41,1931.0,0.3495508982035928
656.0,40,1636.0,27.266666666666666,3.4935505586953317,40,2065.0,0.1747026160654153,0.3566396618527651,40,2065.0,0.3566396618527651
702.0,53,2191.0,35.33870967741935,1.7897077702392346,53,2620.0,0.11788460349203721,0.40287072912997535,53,2620.0,0.40287072912997535
752.0,55,3619.0,57.44444444444444,1.3684804129514418,55,3845.0,0.05418444874632316,0.3952976400140895,55,3845.0,0.3952976400140895
799.0,46,3448.0,56.52459016393443,2.9928474964548513,46,3642.0,0.11375315796130467,0.34955089820359275,46,3642.0,0.34955089820359275
827.0,55,4895.0,71.98529411764706,1.6866003020299047,55,5089.0,0.0862116007532725,0.4288041563930962,55,5089.0,0.4288041563930962
839.0,45,3149.0,48.44615384615385,2.344407427100946,45,4387.0,0.06866877879072397,0.3764529764001409,45,4387.0,0.3764529764001409
876.0,52,1903.0,29.734375,2.3415975219854266,52,4319.0,0.09897221313110084,0.38257308911588594,52,4319.0,0.38257308911588594
905.0,44,2420.0,40.333333333333336,2.859789017781226,44,2670.0,0.11506848532086755,0.35003522367030643,44,2670.0,0.35003522367030643
916.0,34,1168.0,17.96923076923077,3.770724647628276,34,2082.0,0.19207764920700013,0.37645297640014086,34,2082.0,0.37645297640014086
952.0,58,1426.0,22.634920634920636,1.0210961264710967,58,2821.0,0.03218406000460633,0.3952976400140895,58,2821.0,0.3952976400140895
992.0,56,3061.0,50.18032786885246,0.874292048019439,56,4456.0,0.04742938760358122,0.39529764001408946,56,4456.0,0.39529764001408946
1029.0,57,4872.0,78.58064516129032,1.0596991628824073,57,6267.0,0.029175389012873993,0.38869320183163086,57,6267.0,0.38869320183163086
