step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,t_average_density,agents_total_stopped,agents_total_accumulated_waiting_time,agents_average_density
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0
18.0,9,33.0,2.75,3.3547667861592605,9,33.0,9.713389136926817e-05,0.05943994364212751,9,33.0,0.05943994364212751
36.0,13,149.0,7.095238095238095,3.880811955225402,13,149.0,0.12688599250020133,0.1122754491017964,13,149.0,0.1122754491017964
52.0,14,231.0,8.555555555555555,6.283223822956991,14,231.0,0.21383536529785233,0.12548432546671365,14,231.0,0.12548432546671365
68.0,14,224.0,7.724137931034483,6.7077754685988795,14,224.0,0.2829075881056787,0.13208876364917227,14,224.0,0.13208876364917227
86.0,13,237.0,8.172413793103448,6.191283586375365,13,237.0,0.31620187273483336,0.14529764001408949,13,237.0,0.14529764001408949
104.0,14,251.0,8.096774193548388,7.147195855917823,14,251.0,0.33422606843306546,0.14529764001408946,14,251.0,0.14529764001408946
120.0,15,267.0,10.68,4.25807734016486,15,267.0,0.001522201200364561,0.11227544910179642,15,267.0,0.11227544910179642
136.0,14,217.0,7.75,5.183083201761909,14,217.0,0.16469548517715243,0.13208876364917227,14,217.0,0.13208876364917227
154.0,14,238.0,8.5,5.45405256793589,14,238.0,0.18649130489753665,0.13208876364917224,14,238.0,0.13208876364917224
172.0,15,265.0,9.137931034482758,5.451287388553726,15,265.0,0.22373449926076006,0.14529764001408946,15,265.0,0.14529764001408946
188.0,15,264.0,9.10344827586207,5.597673854065146,15,264.0,0.1750288955634578,0.13208876364917227,15,264.0,0.13208876364917227
204.0,14,247.0,7.71875,5.527331548588949,14,250.0,0.18834827682588648,0.1519020781965481,14,250.0,0.1519020781965481
222.0,15,265.0,8.28125,6.947758307435323,15,265.0,0.31507464458449247,0.15190207819654808,15,265.0,0.15190207819654808
240.0,14,287.0,11.038461538461538,5.147905478334845,14,287.0,0.12476434882478969,0.11887988728425503,14,287.0,0.11887988728425503
256.0,16,238.0,8.206896551724139,5.308893335476428,16,238.0,0.16843552025977826,0.13869320183163086,16,238.0,0.13869320183163086
272.0,14,245.0,8.166666666666666,6.025453765128105,14,245.0,0.26771056193837545,0.14529764001408949,14,245.0,0.14529764001408949
290.0,14,264.0,8.516129032258064,6.0505301793211785,14,264.0,0.2702910648776516,0.14529764001408946,14,264.0,0.14529764001408946
308.0,13,271.0,9.033333333333333,6.57450922737812,13,271.0,0.25795890144577316,0.13208876364917224,13,271.0,0.13208876364917224
324.0,12,245.0,8.166666666666666,6.295375990943406,12,245.0,0.26137790629716406,0.13869320183163086,12,245.0,0.13869320183163086
